cd_cvm,nome,denom_social,denom_comerc,setor,setor_cvm,categ_reg,tp_merc,sit_emissor,sit_cvm,gov_listagem_default,cnpj,ticker_b3,controle_acionario,mun,uf,dt_const,dt_reg,auditor
17485,ELEKTRO,ELEKTRO REDES S.A.,ELEKTRO REDES S.A.,Utilities,Energia Elétrica,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,02.328.280/0001-97,EKTR4,PRIVADO,CAMPINAS,SP,1998,1998,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
25569,ELETROMIDIA,ELETROMIDIA S.A.,ELETROMIDIA S.A.,Comunicacao,Emp. Adm. Part. - Comunicação e Informática,Categoria A,BOLSA,FASE OPERACIONAL,CANCELADA,3.0,09.347.516/0001-81,ELMD3,PRIVADO,SÃO PAULO,SP,2013,2021,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
27472,ELETRONORTE,AXIA ENERGIA NORTE S.A.,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,Utilities,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,00.357.038/0001-16,,PRIVADO,BRASÍLIA,DF,1973,2024,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
15784,ELETROPAR,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,ELETROPAR,Utilities,Emp. Adm. Part. - Energia Elétrica,Categoria A,BOLSA,FASE OPERACIONAL,CANCELADA,3.0,01.104.937/0001-70,,ESTATAL,RIO DE JANEIRO,RJ,1996,1996,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA
27480,ELETROSUL,AXIA ENERGIA SUL S.A.,ELETROBRAS CGT ELETROSUL,Utilities,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,02.016.507/0001-69,,PRIVADO,FLORIANÓPOLIS,SC,1997,2024,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
25348,ELFA MEDICAMENTOS,ELFA MEDICAMENTOS S.A.,,Saude,Serviços Médicos,Categoria A,,FASE OPERACIONAL,ATIVO,2.0,09.053.134/0001-45,,PRIVADO,BRASÍLIA,DF,2007,2020,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
16993,EMAE,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,EMAE,Utilities,Energia Elétrica,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,02.302.101/0001-42,EMAE4,ESTATAL,SÃO PAULO,SP,1997,1998,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA
15458,EMBPAR PARTICIPAÇÕES,EMBPAR PARTICIPAÇÕES S/A,EMBPAR PARTICIPAÇÕES S/A,Industria,Emp. Adm. Part. - Sem Setor Principal,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,42.331.462/0001-31,,PRIVADO HOLDING,RIO NEGRINHO,SC,1949,1996,VALUTARE AUDITORES INDEPENDENTES SS LTDA.
20087,EMBRAER,EMBRAER S.A.,EMBRAER,Industria,"Máquinas, Equipamentos, Veículos e Peças",Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,07.689.002/0001-89,EMBJ3,PRIVADO,SÃO JOSÉ DOS CAMPOS,SP,2005,2006,KPMG AUDITORES INDEPENDENTES LTDA.
25909,EMCCAMP RESIDENCIAL,EMCCAMP RESIDENCIAL S.A.,,Imobiliario,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,19.403.252/0001-90,,PRIVADO,BELO HORIZONTE,MG,1977,2021,KPMG AUDITORES INDEPENDENTES LTDA.
22365,ENAUTA,ENAUTA PARTICIPAÇÕES S.A.,QGEP PARTICIPAÇÕES SA,Energia,Emp. Adm. Part. - Petróleo e Gás,Categoria A,BOLSA,FASE OPERACIONAL,CANCELADA,3.0,11.669.021/0001-10,ENAT3,PRIVADO HOLDING,RIO DE JANEIRO,RJ,2010,2011,KPMG AUDITORES INDEPENDENTES LTDA.
14176,ENEL ELETROPAULO,ELETROPAULO METROP. ELET. SAO PAULO S.A.,AES ELETROPAULO,Utilities,Energia Elétrica,Categoria B,BOLSA,FASE OPERACIONAL,ATIVO,3.0,61.695.227/0001-93,ELPL4,PRIVADO,SÃO PAULO,SP,1902,1993,FORVIS MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LTDA.
24422,ENERG. JAGUARA,COMPANHIA ENERGÉTICA JAGUARA,COMPANHIA ENERGÉTICA JAGUARA,Utilities,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,28.925.264/0001-75,,PRIVADO,FLORIANÓPOLIS,SC,2017,2018,KPMG AUDITORES INDEPENDENTES LTDA.
24430,ENERG. MIRANDA,COMPANHIA ENERGÉTICA MIRANDA,COMPANHIA ENERGÉTICA MIRANDA,Utilities,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,28.942.127/0001-49,,PRIVADO,FLORIANÓPOLIS,SC,2017,2018,KPMG AUDITORES INDEPENDENTES LTDA.
24155,ENERG. SINOP,COMPANHIA ENERGÉTICA SINOP S.A.,COMPANHIA ENERGÉTICA SINOP S.A.,Utilities,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,19.527.586/0001-75,,PRIVADO,SINOP,MT,2013,2017,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
24864,ENERGIA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,ENERGIA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,Utilities,Energia Elétrica,Categoria B,BOLSA,FASE OPERACIONAL,ATIVO,3.0,07.282.377/0001-20,,PRIVADO,PRESIDENTE PRUDENTE,SP,2005,2019,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
15253,ENERGISA,ENERGISA SA,ENERGISA,Utilities,Emp. Adm. Part. - Energia Elétrica,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,00.864.214/0001-06,ENGI11,PRIVADO,CATAGUASES,MG,1995,1995,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
3271,ENERGISA MR,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A,Utilities,Energia Elétrica,Categoria B,BOLSA,FASE OPERACIONAL,ATIVO,3.0,19.527.639/0001-58,,PRIVADO,CATAGUASES,MG,1905,1969,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
14605,ENERGISA MT,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,Utilities,Energia Elétrica,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,03.467.321/0001-99,,PRIVADO,CUIABÁ,MT,1956,1994,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
21938,ENERGISA PB,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S/A,Utilities,Energia Elétrica,Categoria B,BOLSA,FASE OPERACIONAL,ATIVO,3.0,09.095.183/0001-40,,PRIVADO,JOÃO PESSOA,PB,1964,2010,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
18996,ENERGISA SE,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,ENERGISA SERGIPE,Utilities,Energia Elétrica,Categoria B,BOLSA,FASE OPERACIONAL,ATIVO,3.0,13.017.462/0001-63,,PRIVADO,ARACAJU,SE,1997,2001,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
24589,ENERGISA TRANSMISSÃO DE ENERGIA,ENERGISA TRANSMISSÃO DE ENERGIA S.A.,ENERGISA TRANSMISSÃO DE ENERGIA S.A.,Utilities,Emp. Adm. Part. - Energia Elétrica,Categoria B,BOLSA,FASE OPERACIONAL,ATIVO,3.0,28.201.130/0001-01,,PRIVADO,CATAGUASES,MG,2017,2018,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
5576,ENERSUL,ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.,ENERSUL,Utilities,Energia Elétrica,Categoria B,BOLSA,FASE OPERACIONAL,ATIVO,3.0,15.413.826/0001-50,,PRIVADO,CAMPO GRANDE,MS,1979,1981,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
21237,ENEVA,ENEVA S.A.,ENEVA SA,Utilities,Energia Elétrica,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,04.423.567/0001-21,ENEV3,PRIVADO,RIO DE JANEIRO,RJ,2001,2007,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
25259,ENJOEI,ENJOEI S.A.,,Consumo Disc.,Comércio (Atacado e Varejo),Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,16.922.038/0001-51,ENJU3,PRIVADO,SÃO PAULO,SP,2012,2020,GRANT THORNTON AUDITORES INDEPENDENTES LTDA.
24341,ENTREVIAS,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,Industria,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,26.664.057/0001-89,,PRIVADO,SERTÃOZINHO,SP,2016,2018,KPMG AUDITORES INDEPENDENTES LTDA.
26271,ENVIRONMENTAL ESG PARTICIPAÇÕES,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,,Utilities,"Saneamento, Serv. Água e Gás",Categoria A,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,09.527.023/0001-23,,PRIVADO,SÃO PAULO,SP,2008,2021,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA
27928,EPR IGUAÇU,EPR IGUAÇU S.A.,EPR IGUAÇU S.A.,Industria,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,58.056.046/0001-02,,PRIVADO,CASCAVEL,PR,2024,2025,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
27715,EPR INFRAESTRUTURA PR,EPR INFRAESTRUTURA PR S.A.,EPR INFRAESTRUTURA PR S.A.,Industria,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,51.136.974/0001-38,,PRIVADO HOLDING,SÃO PAULO,SP,2023,2024,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
27723,EPR LITORAL PIONEIRO,EPR LITORAL PIONEIRO S.A.,EPR LITORAL PIONEIRO S.A.,Industria,Serviços Transporte e Logística,Categoria B,,FASE OPERACIONAL,ATIVO,2.0,51.137.031/0001-20,,PRIVADO HOLDING,SÃO JOSÉ DOS PINHAIS,PR,2023,2024,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
27863,EPR VIA MINEIRA,EPR VIA MINEIRA S.A.,EPR VIA MINEIRA S.A.,Industria,Serviços Transporte e Logística,Categoria B,,FASE OPERACIONAL,ATIVO,2.0,55.231.969/0001-65,,PRIVADO,NOVA LIMA,MG,2024,2025,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
20010,EQUATORIAL,EQUATORIAL S.A.,EQUATORIAL S.A.,Utilities,Energia Elétrica,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,03.220.438/0001-73,EQTL3,PRIVADO,SÃO LUÍS,MA,1999,2006,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
16608,EQUATORIAL MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Utilities,Energia Elétrica,Categoria A,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,06.272.793/0001-84,,PRIVADO,SÃO LUÍS,MA,1965,1997,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
18309,EQUATORIAL PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Utilities,Energia Elétrica,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,04.895.728/0001-80,,PRIVADO,BELÉM,PA,1960,1999,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
27642,EQUIPAV SANEAMENTO,EQUIPAV SANEAMENTO S.A.,EQUIPAV SANEAMENTO S.A.,Utilities,"Saneamento, Serv. Água e Gás",Categoria B,,FASE OPERACIONAL,ATIVO,2.0,15.385.166/0001-40,,PRIVADO,SÃO PAULO,SP,2013,2024,KPMG AUDITORES INDEPENDENTES LTDA.
15342,ESCELSA,EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,ESCELSA,Utilities,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,28.152.650/0001-71,,PRIVADO,VITÓRIA,ES,1968,1996,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
26670,ESPERANZA TRANSMISSORA,ARGO VI TRANSMISSAO DE ENERGIA S.A.,ESPERANZA TRANSMISSORA DE ENERGIA S.A.,Utilities,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,20.514.555/0001-69,,PRIVADO HOLDING,SÃO PAULO,SP,2014,2022,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
26158,ESSENTIA PCHS,ESSENTIA PCHS S.A.,ESSENTIA PCHS S.A.,Utilities,Energia Elétrica,Categoria B,,FASE OPERACIONAL,ATIVO,2.0,07.802.794/0001-56,,ESTRANGEIRO,SÃO PAULO,SP,2005,2021,KPMG AUDITORES INDEPENDENTES LTDA.
8427,ESTRELA,MANUFATURA DE  BRINQUEDOS ESTRELA SA,ESTRELA,Consumo Disc.,Brinquedos e Lazer,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,61.082.004/0001-50,ESTR4,PRIVADO,SÃO PAULO,SP,1944,1968,TRÍADE AUDITORES INDEPENDENTES
5762,ETERNIT,ETERNIT S.A.,ETERNIT,Imobiliario,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,61.092.037/0001-81,ETER3,PRIVADO,SÃO PAULO,SP,1940,1970,RSM BRASIL AUDITORES INDEPENDENTES LTDA.
5770,EUCATEX,EUCATEX S.A. INDUSTRIA E COMERCIO,EUCATEX,Imobiliario,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,56.643.018/0001-66,EUCA4,PRIVADO,SÃO PAULO,SP,1951,1969,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
26700,EUROFARMA,EUROFARMA LABORATÓRIOS S.A.,EUROFARMA LABORATËRIOS S.A.,Saude,Farmacêutico e Higiene,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,61.190.096/0001-92,,PRIVADO,SÃO PAULO,SP,1962,2022,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
20524,EVEN,EVEN CONSTRUTORA E INCORPORADORA S/A,EVEN,Imobiliario,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,43.470.988/0001-65,EVEN3,PRIVADO,SÃO PAULO,SP,2002,2007,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
1570,EXCELSIOR,EXCELSIOR ALIMENTOS SA.,EXCELSIOR,Consumo Basico,Alimentos,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,95.426.862/0001-97,BAUH4,PRIVADO,SANTA CRUZ DO SUL,RS,1926,1977,KPMG AUDITORES INDEPENDENTES LTDA.
25380,EZ INC INCORPORAÇÕES,EZ INC INCORPORAÇÕES S.A.,,Imobiliario,"Construção Civil, Mat. Constr. e Decoração",Categoria A,,FASE OPERACIONAL,ATIVO,2.0,35.727.157/0001-06,,PRIVADO,SÃO PAULO,SP,2019,2020,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
20770,EZ TEC EMPREEND. E PARTICIPAÇÕES,EZ TEC EMPREEND. E PARTICIPAÇÕES S/A,EZ TEC EMPREEND. E PARTICIPAÇÕES S/A,Imobiliario,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,08.312.229/0001-73,EZTC3,PRIVADO,SÃO PAULO,SP,1979,2007,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
25429,FARMÁCIA E DROGARIA NISSEI,FARMÁCIA E DROGARIA NISSEI S.A.,,Consumo Disc.,Comércio (Atacado e Varejo),Categoria A,,FASE OPERACIONAL,ATIVO,2.0,79.430.682/0001-22,,PRIVADO,CURITIBA,PR,1986,2021,KPMG AUDITORES INDEPENDENTES LTDA.
15369,FCA,FERROVIA CENTRO-ATLANTICA S.A.,FERROVIA CENTRO-ATLÂNTICA S.A.,Industria,Serviços Transporte e Logística,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,00.924.429/0001-75,,PRIVADO,BELO HORIZONTE,MG,1995,1996,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
3069,FERBASA,CIA FERRO LIGAS BAHIA FERBASA,FERBASA,Materiais,Metalurgia e Siderurgia,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,15.141.799/0001-03,FESA4,PRIVADO,POJUCA,BA,1961,1961,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
22977,FERREIRA GOMES ENERGIA,FERREIRA GOMES ENERGIA S.A.,FERREIRA GOMES ENERGIA S.A.,Utilities,Energia Elétrica,Categoria B,,FASE OPERACIONAL,ATIVO,2.0,12.489.315/0001-23,,PRIVADO HOLDING,SÃO PAULO,SP,2010,2012,KPMG AUDITORES INDEPENDENTES LTDA.
20621,FERTILIZANTES HERINGER,FERTILIZANTES HERINGER S.A.,FERTILIZANTES HERINGER SA,Materiais,Petroquímicos e Borracha,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,22.266.175/0001-88,FHER3,PRIVADO,PAULÍNIA,SP,1968,2007,GRANT THORNTON AUDITORES INDEPENDENTES LTDA.
28010,FGR INCORPORAÇÕES,FGR INCORPORAÇÕES S.A.,FGR INCORPORAÇÕES S.A.,Imobiliario,"Construção Civil, Mat. Constr. e Decoração",Categoria A,,FASE OPERACIONAL,ATIVO,2.0,02.171.304/0001-47,,PRIVADO,APARECIDA DE GOIÂNIA,GO,1986,2026,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
15423,FICTOR ALIMENTOS,FICTOR ALIMENTOS S.A.,FICTOR ALIMENTOS S.A.,Consumo Basico,Emp. Adm. Part. - Alimentos,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,00.359.742/0001-08,,PRIVADO HOLDING,BELO HORIZONTE,MG,,1996,RSM BRASIL AUDITORES INDEPENDENTES LTDA.
27529,FISIA,FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,Consumo Disc.,Comércio (Atacado e Varejo),Categoria B,,FASE OPERACIONAL,ATIVO,2.0,59.546.515/0001-34,,PRIVADO,SÃO PAULO,SP,1994,2024,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
21881,FLEURY,FLEURY SA,FLEURY SA,Saude,Serviços Médicos,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,60.840.055/0001-31,FLRY3,PRIVADO,SÃO PAULO,SP,1964,2009,KPMG AUDITORES INDEPENDENTES LTDA.
21814,FNS,FERROVIA NORTE SUL S/A,FERROVIA NORTE SUL,Industria,Serviços Transporte e Logística,Categoria B,,FASE OPERACIONAL,ATIVO,2.0,09.257.877/0001-37,,PRIVADO,SÃO LUÍS,MA,2007,2009,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
26697,FOZ DO RIO CLARO ENERGIA,FOZ DO RIO CLARO ENERGIA S.A.,FOZ DO RIO CLARO ENERGIA S.A.,Utilities,Emp. Adm. Part. - Energia Elétrica,Categoria B,,FASE OPERACIONAL,ATIVO,2.0,07.823.262/0001-03,,PRIVADO,SÃO PAULO,SP,2006,2022,KPMG AUDITORES INDEPENDENTES LTDA.
6211,FRASLE,FRASLE MOBILITY S.A.,FRASLE MOBILITY S.A.,Industria,"Máquinas, Equipamentos, Veículos e Peças",Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,88.610.126/0001-29,FRAS3,PRIVADO,CAXIAS DO SUL,RS,1957,1977,KPMG AUDITORES INDEPENDENTES LTDA.
23370,FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA,FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.,FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.,Industria,Serviços Transporte e Logística,Categoria B,,FASE OPERACIONAL,ATIVO,2.0,17.234.244/0001-31,,PRIVADO,FORTALEZA,CE,2012,2014,FORVIS MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LTDA.
16101,GAFISA,GAFISA SA,GAFISA,Imobiliario,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,01.545.826/0001-07,GFSA3,ESTRANGEIRO,SÃO PAULO,SP,1996,1997,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA
17965,GAMA PARTICIPAÇÕES,GAMA PARTICIPAÇÕES S.A.,GAMA PARTICIPAÇÕES SA,Industria,Emp. Adm. Part. - Sem Setor Principal,Categoria A,,FASE OPERACIONAL,ATIVO,2.0,02.796.775/0001-40,,PRIVADO,RIO DE JANEIRO,RJ,1998,1998,GRANT THORNTON AUDITORES INDEPENDENTES LTDA.
25178,GASMIG,COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG,,Utilities,"Saneamento, Serv. Água e Gás",Categoria B,,FASE OPERACIONAL,ATIVO,2.0,22.261.473/0001-85,,ESTATAL,BELO HORIZONTE,MG,1986,2020,KPMG AUDITORES INDEPENDENTES LTDA.
21008,GENERAL SHOPPING BRASIL,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,GENERAL SHOPPING BRASIL SA,Consumo Disc.,Comércio (Atacado e Varejo),Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,08.764.621/0001-53,GSHP3,PRIVADO,SÃO PAULO,SP,2006,2007,COTRIM & ASSOCIADOS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
3980,GERDAU,GERDAU S.A.,GERDAU S.A.,Materiais,Metalurgia e Siderurgia,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,33.611.500/0001-19,GGBR4,PRIVADO,SÃO PAULO,SP,1961,1980,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
8656,GERDAU METALÚRGICA,METALURGICA GERDAU SA,METALÚRGICA GERDAU,Materiais,Emp. Adm. Part. - Metalurgia e Siderurgia,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,92.690.783/0001-09,GOAU4,PRIVADO,SÃO PAULO,SP,1939,1968,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
27502,GIGA MAIS FIBRA TELECOMUNICAÇÕES,GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.,GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.,Comunicacao,Telecomunicações,Categoria A,,FASE OPERACIONAL,ATIVO,2.0,07.714.104/0001-07,,PRIVADO,CARMO,RJ,2005,2024,KPMG AUDITORES INDEPENDENTES LTDA.
19569,GOL,GOL LINHAS AEREAS INTELIGENTES SA,GOL LINHAS AEREAS INTELIGENTES SA,Industria,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria A,BOLSA,FASE OPERACIONAL,CANCELADA,3.0,06.164.253/0001-87,GOLL4,PRIVADO HOLDING,SÃO PAULO,SP,2004,2004,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
14826,GPA,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,PÃO DE AÇÚCAR,Consumo Disc.,Comércio (Atacado e Varejo),Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,47.508.411/0001-56,PCAR3,PRIVADO,SÃO PAULO,SP,1981,1995,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
25712,GPS,GPS PARTICIPAÇÕES E EMPREENDIMENTOS S/A,GPS PARTICIPAÇÕES E EMPREENDIMENTOS S/A,Industria,Emp. Adm. Part. - Sem Setor Principal,Categoria A,,FASE OPERACIONAL,ATIVO,2.0,09.229.201/0001-30,,PRIVADO,SÃO PAULO,SP,2011,2021,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.
27219,GRANJA FARIA,GRANJA FARIA S.A.,GRANJA FARIA S.A.,Consumo Basico,Alimentos,Categoria A,,FASE OPERACIONAL,ATIVO,2.0,81.616.807/0001-55,,PRIVADO,LAURO MULLER,SC,1989,2023,KPMG AUDITORES INDEPENDENTES LTDA.
4537,GRAZZIOTIN,GRAZZIOTIN SA,GRAZZIOTIN,Consumo Disc.,Comércio (Atacado e Varejo),Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,92.012.467/0001-70,CGRA4,PRIVADO,PASSO FUNDO,RS,1950,1979,GRANT THORNTON AUDITORES INDEPENDENTES LTDA.
19615,GRENDENE,GRENDENE SA,GRENDENE SA,Consumo Disc.,Têxtil e Vestuário,Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,89.850.341/0001-60,GRND3,PRIVADO HOLDING,SOBRAL,CE,1971,2004,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
23515,GRU AIRPORT,CONC. DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.,,Industria,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,FASE OPERACIONAL,ATIVO,2.0,15.578.569/0001-06,,PRIVADO,GUARULHOS,SP,2012,2014,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA
25186,GRUPO MATEUS,GRUPO MATEUS S.A.,,Consumo Disc.,Emp. Adm. Part. - Comércio (Atacado e Varejo),Categoria A,BOLSA,FASE OPERACIONAL,ATIVO,3.0,24.990.777/0001-09,GMAT3,PRIVADO HOLDING,SÃO LUÍS,MA,2016,2020,FORVIS MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LTDA.
27820,GRUPO SALTA,GRUPO SALTA EDUCAÇÃO S.A.,GRUPO SALTA EDUCAÇÃO S.A.,Consumo Disc.,Emp. Adm. Part. - Educação,Categoria A,,FASE OPERACIONAL,ATIVO,2.0,17.765.891/0001-70,,PRIVADO,RIO DE JANEIRO,RJ,2013,2025,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
